Daily River Authority trends for Gummanur from 01-Jan-2009 to 31-Dec-2014,,,,,
,,,,,
Dates,Last 10 Year Average (Flow in cumecs),Last Year (Flow in cumecs),Current Year (Flow in cumecs),Level (m),
27-Apr-10,1.3424657,9.656425,2.338232,491.23,
28-Apr-10,1.58831749,10.303151,1.9730239,491.22,
29-Apr-10,1.94747056,10.1315775,1.5451281,491.21,
30-Apr-10,1.65053173,10.177928,1.3363893,491.19,
01-May-10,2.74548355,10.3277645,5.60976,491.3,
02-May-10,3.72449774,9.980026,16.15,491.39,
03-May-10,1.75034509,5.15,1.8206859,491.22,
04-May-10,1.14957664,3.272621,2.0141454,491.22,
05-May-10,1.4147249,3.311267,2.3869495,491.24,
06-May-10,1.987085392,3.3211617,8.04385,491.33,
07-May-10,2.18595414,3.3415914,8.012679,491.33,
08-May-10,2.16238626,3.0420249,8.208181,491.33,
09-May-10,1.9318494,2.3130543,8.402,491.33,
10-May-10,1.74262432,2.822,8.066227,491.33,
11-May-10,2.22737055,5.9320245,7.268681,491.32,
12-May-10,2.85367397,3.490023,6.6446047,491.31,
13-May-10,2.35082529,3.331,6.6631365,491.32,
14-May-10,1.910861957,3.4737344,6.635626,491.31,
15-May-10,2.1289384,0.823,6.383384,491.31,
16-May-10,2.29209786,0.688,6.456,491.31,
17-May-10,2.16176826,0.688,6.4846826,491.31,
18-May-10,1.9553819,0.688,5.765819,491.3,
19-May-10,1.79664244,0.688,5.7834244,491.3,
20-May-10,4.2241417,9.783986,5.650431,491.29,
21-May-10,4.3452354,19.030815,6.798539,491.31,
22-May-10,6.0217481,19.32644,7.224264,491.31,
23-May-10,5.950397705,19.762049,6.456,491.31,
24-May-10,3.97884053,20.55,5.329227,491.28,
25-May-10,5.7324802,33.93913,5.176672,491.27,
26-May-10,5.28065926,30.863647,3.38,491.26,
27-May-10,7.55726993,29.164873,3.211,491.25,
28-May-10,8.36010585,13.430384,4.534597,491.26,
29-May-10,4.530253,10.117956,3.046,491.25,
30-May-10,4.26777472,10.353883,3.046,491.25,
31-May-10,5.11498562,10.15,6.604169,491.31,
01-Jun-10,5.18294305,10.3937845,5.929646,491.3,
02-Jun-10,8.45889945,10.32391,5.1563935,491.29,
03-Jun-10,7.519717536,10.642489,6.592742,491.32,
04-Jun-10,8.27026494,20.580238,6.1703024,491.31,
05-Jun-10,9.0281215,22.117405,16.155355,491.42,
06-Jun-10,6.01229467,6.5869346,12.22,491.38,
07-Jun-10,6.51042787,4.527,8.133545,491.37,
08-Jun-10,4.3246412,4.527,8.051412,491.36,
09-Jun-10,3.09188273,5.163,5.968039,491.31,
10-Jun-10,4.44586517,5.7360897,6.635407,491.32,
11-Jun-10,5.69980598,4.527,7.2749615,491.33,
12-Jun-10,3.99805739,3.5013459,9.595009,491.36,
13-Jun-10,4.57922821,2.459,13.61,491.4,
14-Jun-10,5.59097997,2.459,16.394295,491.43,
15-Jun-10,6.38458384,7.2835684,21.68027,491.44,
16-Jun-10,6.94305782,10.386367,13.127555,491.37,
17-Jun-10,8.0216148,20.526157,12.457308,491.36,
18-Jun-10,6.4079931,20.260618,11.83851,491.35,
19-Jun-10,5.72608825,17.222275,7.303334,491.33,
20-Jun-10,6.10930065,18.188559,8.53,491.34,
21-Jun-10,3.7144681,9.103,6.945362,491.33,
22-Jun-10,5.493132,19.157305,3.270015,491.25,
23-Jun-10,4.51582262,21.106142,2.2354662,491.23,
24-Jun-10,2.79485008,1.557963,1.6155543,491.2,
25-Jun-10,3.29038654,1.4687415,1.366,491.2,
26-Jun-10,4.39072385,1.518426,4.032386,491.28,
27-Jun-10,2.376791725,0.63016665,6.451,491.31,
28-Jun-10,2.47929239,1.283,6.2622647,491.3,
29-Jun-10,2.66792015,1.3985158,6.5926857,491.32,
30-Jun-10,2.41054012,1.1522266,6.360511,491.3,
01-Jul-10,2.46524434,0.7679124,6.3210726,491.3,
02-Jul-10,2.833460316,0.65525126,15.629881,491.41,
03-Jul-10,2.88801327,0.6731931,6.269915,491.3,
04-Jul-10,1.77463258,2.0361483,5.768,491.29,
05-Jul-10,1.87645085,2.1209364,3.5765173,491.26,
06-Jul-10,1.26553425,1.4078261,1.8695164,491.2,
07-Jul-10,1.554135,1.5093395,1.3130105,491.16,
08-Jul-10,2.49822576,1.5958582,2.1100094,491.19,
09-Jul-10,5.27855642,1.170251,6.1692257,491.31,
10-Jul-10,2.56767252,1.0594082,5.156317,491.29,
11-Jul-10,5.165801936,0.9653995,4.189,491.25,
12-Jul-10,6.95778488,1.097,4.2273088,491.26,
13-Jul-10,7.48402408,0.9392408,3.836,491.24,
14-Jul-10,5.98395686,0.6745686,2.19,491.19,
15-Jul-10,5.81428837,0.6705355,1.2982558,491.13,
16-Jul-10,3.618182,0.515,0.582,491.1,
17-Jul-10,4.2241131,0.091,0.081,491.04,
18-Jul-10,4.3593137,0.262,0.131,491.05,
19-Jul-10,10.64330081,0.262,1.7691911,491.15,
20-Jul-10,6.84130506,0.714,4.9600506,491.27,
21-Jul-10,3.47786332,0.714,4.8072042,491.27,
22-Jul-10,3.961332649,0.050490793,5.5127277,491.28,
23-Jul-10,4.6967596,0.019,4.880349,491.27,
24-Jul-10,4.4768849,0.019,4.161566,491.25,
25-Jul-10,7.4966316,0.006,4.011,491.25,
26-Jul-10,3.57897853,0.002,3.5235298,491.25,
27-Jul-10,5.71718873,1.223,4.3568873,491.26,
28-Jul-10,5.22273556,2.8165646,4.268953,491.25,
29-Jul-10,10.42834874,2.6516557,4.3807287,491.25,
30-Jul-10,4.57824394,2.2185667,6.109639,491.29,
31-Jul-10,3.5478301,2.8319972,5.5769258,491.27,
01-Aug-10,3.0794904,2.953226,4.944,491.27,
02-Aug-10,2.77754363,2.459,4.2430863,491.25,
03-Aug-10,4.709795,10.586947,9.531003,491.34,
04-Aug-10,4.9759869,10.531555,9.412918,491.34,
05-Aug-10,3.79220004,10.978953,9.347123,491.34,
06-Aug-10,3.9175757,8.538662,6.204,491.3,
07-Aug-10,2.93579366,1.0284688,7.650661,491.3,
08-Aug-10,4.17332987,0.347,4.75,491.26,
09-Aug-10,3.29724116,0.108,1.3289101,491.14,
10-Aug-10,2.994,0.004,0.211,491.06,
11-Aug-10,1.50972344,0,0.14,491.05,
12-Aug-10,1.90217427,0,0.669,491.1,
13-Aug-10,1.58565005,0,0.527,491.09,
14-Aug-10,3.47814646,0,4.8497796,491.24,
15-Aug-10,4.9096,0.671,7.4,491.29,
16-Aug-10,3.81756037,5.163,12.44418,491.35,
17-Aug-10,4.21206297,1.5588137,10.092816,491.33,
18-Aug-10,6.1380742,9.691015,4.670897,491.25,
19-Aug-10,7.82780207,15.254447,2.2801397,491.16,
20-Aug-10,6.3853217,15.822883,0.829,491.11,
21-Aug-10,9.706375,24.76,3.966,491.22,
22-Aug-10,9.5514443,16.81115,4.172,491.23,
23-Aug-10,7.08024373,26.57,2.3447933,491.19,
24-Aug-10,7.36632933,23.635616,2.1356773,491.16,
25-Aug-10,4.4945835,14.450957,4.510593,491.25,
26-Aug-10,5.763377,12.251214,17.392231,491.42,
27-Aug-10,9.0183669,15.18,18.026012,491.43,
28-Aug-10,9.7165026,9.571,17.676443,491.41,
29-Aug-10,11.7198701,10.65,16.92,491.4,
30-Aug-10,14.07965705,7.37,10.622174,491.34,
31-Aug-10,9.34241136,1.2278266,9.075287,491.31,
01-Sep-10,10.0006067,0.63,5.616047,491.28,
02-Sep-10,5.48169423,7.168901,2.5699503,491.17,
03-Sep-10,9.17520956,3.4900956,0.747,491.11,
04-Sep-10,12.4580701,2.124343,5.747578,491.28,
05-Sep-10,9.21881608,1.4054868,7.4,491.29,
06-Sep-10,9.79436677,1.369,9.277345,491.3,
07-Sep-10,29.01593282,1.1171732,10.193155,491.3,
08-Sep-10,12.99022885,1.1343635,9.962465,491.3,
09-Sep-10,8.67499427,0.7450627,4.67788,491.25,
10-Sep-10,6.7593695,9.861172,1.67,491.15,
11-Sep-10,10.45443505,4.9943805,0.669,491.1,
12-Sep-10,9.94735982,1.7119948,0.669,491.1,
13-Sep-10,7.59710907,1.691,0.669,491.1,
14-Sep-10,7.35011243,4.6991243,1.67,491.15,
15-Sep-10,8.98261915,23.594463,3.8167915,491.2,
16-Sep-10,27.555671,102.73729,1.43,491.14,
17-Sep-10,19.3774871,80.301994,0.829,491.11,
18-Sep-10,13.0528937,32.355713,0.404,491.08,
19-Sep-10,13.2396538,38.405434,0.173,491.06,
20-Sep-10,17.4004891,35.51,0.018,491.02,
21-Sep-10,11.45790034,31.38,6.2420034,491.29,
22-Sep-10,17.17043436,69.71607,6.2899876,491.29,
23-Sep-10,23.86820016,59.540375,5.3426266,491.26,
24-Sep-10,20.2594327,41.720642,6.228685,491.29,
25-Sep-10,28.5676832,54.49,10.123832,491.31,
26-Sep-10,20.98794412,41.63566,8.668,491.31,
27-Sep-10,22.1263371,34.45,7.673371,491.3,
28-Sep-10,12.3232231,34.45,16.902231,491.4,
29-Sep-10,11.43117827,21.543472,20.075567,491.43,
30-Sep-10,15.04743704,5.5187254,19.806053,491.43,
01-Oct-10,13.1604195,4.573195,12.88,491.36,
02-Oct-10,10.732,10.06,12.88,491.36,
03-Oct-10,9.7368822,4.7583656,12.88,491.36,
04-Oct-10,12.28345986,5.846,6.759733,491.28,
05-Oct-10,13.0605658,16.563658,3.966,491.22,
06-Oct-10,28.84866757,7.236861,2.9708147,491.21,
07-Oct-10,29.29200807,8.046092,4.6600857,491.25,
08-Oct-10,15.2587527,7.784,23.340527,491.43,
09-Oct-10,15.07518707,7.7813997,22.774471,491.42,
10-Oct-10,13.55825726,8.310198,15.34,491.38,
11-Oct-10,14.75783,5.499,21.582056,491.41,
12-Oct-10,26.3143144,5.430647,20.459497,491.4,
13-Oct-10,17.3558183,4.8502727,7.1891103,491.3,
14-Oct-10,16.42754946,4.0942006,6.815595,491.29,
15-Oct-10,20.8634784,6.418694,6.836,491.28,
16-Oct-10,38.11674925,5.644159,7.2643995,491.3,
17-Oct-10,24.24592061,9.103,11.08,491.34,
18-Oct-10,17.86429815,7.37,24.911095,491.43,
19-Oct-10,21.8565344,15.407517,9.574827,491.35,
20-Oct-10,22.8872697,9.269256,8.948406,491.34,
21-Oct-10,20.71789426,10.047091,7.5544176,491.32,
22-Oct-10,21.1470243,8.592135,3.57,491.21,
23-Oct-10,52.410213,9.17849,0.829,491.11,
24-Oct-10,230.8282788,2.1595738,0.829,491.11,
25-Oct-10,27.87970028,1.369,0.669,491.1,
26-Oct-10,35.29295625,1.2764655,0.404,491.08,
27-Oct-10,28.44040357,1.2414027,2.018633,491.15,
28-Oct-10,29.73847107,1.0940197,5.649005,491.28,
29-Oct-10,24.43458865,1.3699155,4.977197,491.25,
30-Oct-10,16.38710588,1.8254066,3.9024792,491.23,
31-Oct-10,14.4996454,4.783683,3.57,491.21,
01-Nov-10,16.6804009,5.163,8.850093,491.34,
02-Nov-10,39.493735,5.846,17.08235,491.38,
03-Nov-10,24.29805324,4.6721964,16.057796,491.37,
04-Nov-10,16.44173496,5.0030856,15.608258,491.38,
05-Nov-10,17.07650785,6.2431855,16.92,491.4,
06-Nov-10,14.3189746,7.023954,15.757381,491.38,
07-Nov-10,12.99459195,6.0099015,18.6,491.42,
08-Nov-10,17.02276953,7.37,34.328793,491.54,
09-Nov-10,16.5816693,12.987999,33.529694,491.52,
10-Nov-10,16.28828963,19.81799,38.473404,491.57,
11-Nov-10,13.90247383,18.758852,36.236984,491.55,
12-Nov-10,13.21967353,21.879007,30.385826,491.5,
13-Nov-10,10.987467,17.986555,23.378115,491.44,
14-Nov-10,10.57409366,17.957306,16.92,491.4,
15-Nov-10,11.53509782,18.12,25.087559,491.46,
16-Nov-10,10.3050675,18.635082,20.090593,491.43,
17-Nov-10,8.57020697,5.8670697,19.18,491.42,
18-Nov-10,8.10656035,5.3699965,20.325607,491.42,
19-Nov-10,9.9508386,21.801271,18.839115,491.42,
20-Nov-10,10.52630636,21.880173,22.640919,491.46,
21-Nov-10,10.2921948,20.109192,21.59,491.44,
22-Nov-10,8.85733173,18.12,16.061058,491.39,
23-Nov-10,12.9309147,10.379555,33.116592,491.5,
24-Nov-10,12.063997,10.759464,15.117639,491.38,
25-Nov-10,12.3452823,10.583419,12.849537,491.37,
26-Nov-10,10.4145418,9.928399,12.449152,491.36,
27-Nov-10,8.98786444,9.9942465,13.512597,491.37,
28-Nov-10,9.0594573,5.846,13.83,491.37,
29-Nov-10,8.72841048,4.527,12.48216,491.36,
30-Nov-10,8.18703398,3.6048338,8.930506,491.35,
01-Dec-10,7.86714545,3.3214035,8.506073,491.34,
02-Dec-10,8.0356035,4.869345,9.238712,491.36,
03-Dec-10,8.01561638,5.8404098,9.298228,491.36,
04-Dec-10,8.39399737,5.9014387,8.113046,491.33,
05-Dec-10,9.59572402,6.206197,8.433,491.34,
06-Dec-10,7.738463817,6.456,8.499244,491.34,
07-Dec-10,7.08958967,6.007719,8.481429,491.34,
08-Dec-10,7.18528245,5.691682,8.0790415,491.33,
09-Dec-10,7.7983488,14.34196,8.132528,491.33,
10-Dec-10,7.5319458,10.593139,8.185368,491.33,
11-Dec-10,7.69656826,4.8028026,8.090434,491.33,
12-Dec-10,6.89810775,3.8112648,7.433,491.32,
13-Dec-10,7.12246872,4.102,6.4100475,491.29,
14-Dec-10,6.45705182,3.8446312,2.704884,491.23,
15-Dec-10,6.26538969,2.2908323,2.7627556,491.22,
16-Dec-10,6.5424778,2.3621666,9.305767,491.36,
17-Dec-10,6.68059714,5.43627,8.433,491.34,
18-Dec-10,7.42868819,10.18987,11.719205,491.37,
19-Dec-10,7.2386704,10.310693,9.787,491.37,
20-Dec-10,7.83941455,8.402,11.768121,491.36,
21-Dec-10,7.3426872,5.527634,8.419238,491.34,
22-Dec-10,7.40285078,10.21185,2.5487678,491.21,
23-Dec-10,5.88402882,6.1799026,2.050719,491.15,
24-Dec-10,6.19872776,5.784478,7.610334,491.32,
25-Dec-10,5.8218,4.804,6.96,491.31,
26-Dec-10,6.4491177,4.634336,6.96,491.31,
27-Dec-10,6.8171952,4.804,7.767416,491.31,
28-Dec-10,6.8121802,4.804,7.561802,491.31,
29-Dec-10,6.52015607,4.6226087,6.300498,491.3,
30-Dec-10,6.13164844,4.720681,2.4333494,491.18,
31-Dec-10,6.72407012,4.43112,2.1320982,491.17,38.473404
01-Jan-11,5.54883591,4.4089537,2.1742454,491.17,
02-Jan-11,5.51007937,4.4314637,2.138,491.17,
03-Jan-11,4.8229146,4.434,2.1934023,491.17,
04-Jan-11,4.36610218,4.235659,1.7167888,491.13,
05-Jan-11,5.00914493,4.185776,6.3937,491.3,
06-Jan-11,8.37560654,33.54815,7.9039154,491.33,
07-Jan-11,6.88415959,16.11417,7.7008924,491.33,
08-Jan-11,5.30946753,6.361247,6.4084945,491.31,
09-Jan-11,4.57435014,4.718107,6.505,491.3,
10-Jan-11,4.18217324,2.731,4.60909,491.26,
11-Jan-11,4.34124575,1.1712513,1.235,491.13,
12-Jan-11,4.24058249,2.1334238,1.4994005,491.14,
13-Jan-11,4.98571732,1.046,1.9947642,491.15,
14-Jan-11,5.50630324,2.155,4.460231,491.25,
15-Jan-11,5.02033315,2.0010285,4.846,491.26,
16-Jan-11,4.8139456,2.0153215,4.864,491.26,
17-Jan-11,4.98482895,2.155,4.7129707,491.25,
18-Jan-11,4.1512244,2.0078316,3.3222818,491.23,
19-Jan-11,4.133949,1.9814056,4.043644,491.25,
20-Jan-11,3.72043334,1.9863566,3.2739768,491.24,
21-Jan-11,3.539057216,2.1844761,3.3848286,491.23,
22-Jan-11,1.457309614,3.046,0.9858245,491.11,
23-Jan-11,1.497146373,1.4535778,0.867,491.11,
24-Jan-11,1.418891616,3.046,0.9545747,491.15,
25-Jan-11,1.752140345,1.8228377,0.91121095,491.1,
26-Jan-11,1.8311,2.731,0.77,491.1,
27-Jan-11,2.55964504,1.6784737,3.06239,491.27,
28-Jan-11,1.8540416,3.046,2.5857344,491.25,
29-Jan-11,1.57794366,2.731,3.0484047,491.27,
30-Jan-11,1.90369758,2.731,2.922,491.27,
31-Jan-11,2.11921524,2.731,2.9225934,491.23,
01-Feb-11,2.12061451,2.731,3.3645473,491.28,
02-Feb-11,1.77113613,2.731,3.2554843,491.28,
03-Feb-11,1.79795541,2.731,2.6857715,491.27,
04-Feb-11,1.80309029,2.731,3.1925967,491.29,
05-Feb-11,2.04720772,1.3644911,3.0791526,491.29,
06-Feb-11,1.9181711,3.046,1.366,491.23,
07-Feb-11,2.04555654,3.046,0.897,491.15,
08-Feb-11,1.79270484,1.7885818,2.0667846,491.27,
09-Feb-11,2.2528124,2.2789,1.5708604,491.26,
10-Feb-11,3.18698131,1.5548772,1.5300612,491.26,
11-Feb-11,2.01259363,2.2001946,1.4078774,491.24,
12-Feb-11,1.69676942,3.046,1.4337026,491.25,
13-Feb-11,2.04095683,1.5805424,1.497,491.25,
14-Feb-11,2.568187017,2.731,0.73149157,491.13,
15-Feb-11,2.051563336,1.2920297,0.46096566,491.08,
16-Feb-11,1.43697066,1.3240693,0.558,491.08,
17-Feb-11,1.353067405,1.4261246,0.42942145,491.04,
18-Feb-11,1.112976273,1.3850981,0.34453663,491.01,
19-Feb-11,1.23377461,1.3271949,0.658541,491.12,
20-Feb-11,1.33402578,1.744389,0.547,491.1,
21-Feb-11,1.261900545,2.434,0.211,491.06,
22-Feb-11,1.50495759,1.3882779,6.973298,491.38,
23-Feb-11,1.40278923,1.3719573,4.223935,491.26,
24-Feb-11,1.4611693,3.046,4.185693,491.26,
25-Feb-11,1.52836311,1.3611481,2.858483,491.24,
26-Feb-11,1.3767265,1.7439339,2.4947283,491.21,
27-Feb-11,1.25785342,2.434,2.654,491.21,
28-Feb-11,1.512413773,2.731,2.596977,491.23,
01-Mar-11,1.7399559,1.4278973,7.190963,491.32,
02-Mar-11,1.45438475,1.4297358,6.9755507,491.31,
03-Mar-11,1.343114326,1.2897476,6.8098407,491.3,
04-Mar-11,0.93906537,1.1622173,1.577612,491.19,
05-Mar-11,0.89719474,1.3996189,1.2647232,491.15,
06-Mar-11,0.82683737,1.2817131,1.24,491.15,
07-Mar-11,0.949399384,1.425,1.0753436,491.14,
08-Mar-11,0.922492148,1.2893668,1.0208153,491.13,
09-Mar-11,0.771886505,1.1615187,0.83860105,491.11,
10-Mar-11,0.922083148,1.1797591,0.8267544,491.1,
11-Mar-11,0.674402595,1.2633988,0.8406011,491.1,
12-Mar-11,0.729617194,1.1704167,0.8339104,491.1,
13-Mar-11,0.925874865,1.1431199,0.826,491.1,
14-Mar-11,0.774900185,1.217,0.66662866,491.08,
15-Mar-11,0.62999174,1.078494,0.5788234,491.06,
16-Mar-11,0.575817072,1.1266667,0.71261156,491.06,
17-Mar-11,0.62915614,1.2086217,0.5763194,491.05,
18-Mar-11,2.89013117,1.2706761,0.5268469,491.05,
19-Mar-11,1.181582386,1.2288103,0.57318926,491.05,
20-Mar-11,1.08892825,1.1599587,0.555,491.05,
21-Mar-11,0.853288177,1.07,0.5772765,491.05,
22-Mar-11,1.22327338,0.9684549,1.0583949,491.14,
23-Mar-11,0.940705102,1.1422427,1.0583949,491.14,
24-Mar-11,0.994999818,0.89618325,0.36262932,491.02,
25-Mar-11,0.924115023,0.91669923,0.104,490.96,
26-Mar-11,0.53457528,1.0222585,0.213,491.02,
27-Mar-11,0.93426424,1.2367588,0.213,491.02,
28-Mar-11,1.569289963,1.217,0.37154263,491.11,
29-Mar-11,4.704563506,1.2211614,0.69265866,491.18,
30-Mar-11,4.17901218,1.0670937,0.5710281,491.12,
31-Mar-11,1.73824714,1.2581007,0.35807738,491.12,
01-Apr-11,2.214589653,1.2852316,0.3618535,491.12,
02-Apr-11,2.019852871,1.425,0,491.03,
03-Apr-11,2.077797645,0.996933,0,491.03,
04-Apr-11,0.947767451,1.07,0,491.03,
05-Apr-11,2.7781014,1.0714767,0.5695993,491.11,
06-Apr-11,1.80024261,1.0262223,0.46119064,491.1,
07-Apr-11,1.79406868,1.0519778,0.487,491.12,
08-Apr-11,0.64075251,0.78247887,0,491.03,
09-Apr-11,0.333574694,0.78093374,0.26,491.04,
10-Apr-11,0.35363912,1.0754567,0.26,491.04,
11-Apr-11,0.617139046,0.977,0.25164166,491.03,
12-Apr-11,0.528857248,0.825,0.24104708,491.03,
13-Apr-11,0.3612592,0.656592,0.236,491.03,
14-Apr-11,0.432816247,1.651,0.24916247,491.03,
15-Apr-11,0.65007087,1.7438105,0.2688982,491.05,
16-Apr-11,0.52332506,1.8502506,0.286,491.05,
17-Apr-11,0.51068535,1.2418535,0.752,491.18,
18-Apr-11,0.44223516,1.217,0.8473516,491.18,
19-Apr-11,1.110839154,3.1323066,0.71256334,491.14,
20-Apr-11,0.931326406,1.6742493,0.49701476,491.12,
21-Apr-11,0.698908005,2.1992338,0.53017175,491.12,
22-Apr-11,0.945702655,1.7405646,0.621,491.15,
23-Apr-11,0.79729114,1.4029114,0.616,491.18,
24-Apr-11,2.14432807,1.7592807,11.51,491.38,
25-Apr-11,2.320712669,1.894,18.70636,491.44,
26-Apr-11,2.22864438,1.7729498,18.198494,491.44,
27-Apr-11,3.1613878,2.338232,18.219221,491.44,
28-Apr-11,2.79678679,1.9730239,12.114693,491.37,
29-Apr-11,3.16007086,1.5451281,12.156003,491.4,
30-Apr-11,2.22762716,1.3363893,5.8009543,491.34,
01-May-11,3.33148355,5.60976,5.877,491.31,
02-May-11,4.01164662,16.15,2.8884888,491.25,
03-May-11,2.81776559,1.8206859,10.691205,491.37,
04-May-11,2.33703594,2.0141454,11.891593,491.38,
05-May-11,2.6115692,2.3869495,11.968443,491.38,
06-May-11,3.041847292,8.04385,10.547619,491.38,
07-May-11,3.36055584,8.012679,11.763017,491.38,
08-May-11,3.31108626,8.208181,11.51,491.38,
09-May-11,2.94848455,8.402,10.1833515,491.37,
10-May-11,1.87918581,8.066227,1.3656149,491.2,
11-May-11,2.33098985,7.268681,1.036193,491.19,
12-May-11,2.87417397,6.6446047,0.205,491.15,
13-May-11,2.35322529,6.6631365,0.024,491.12,
14-May-11,2.053963907,6.635626,1.4310195,491.21,
15-May-11,2.2327384,6.383384,1.038,491.2,
16-May-11,2.43659616,6.456,1.444983,491.21,
17-May-11,2.88866826,6.4846826,7.269,491.33,
18-May-11,2.9237749,5.765819,9.68393,491.36,
19-May-11,2.97737624,5.7834244,11.807338,491.38,
20-May-11,5.2670656,5.650431,10.429239,491.35,
21-May-11,4.94976693,6.798539,6.0453153,491.31,
22-May-11,6.5772481,7.224264,5.555,491.31,
23-May-11,6.097859805,6.456,1.474621,491.22,
24-May-11,4.10514925,5.329227,1.2630872,491.21,
25-May-11,5.90521649,5.176672,1.7273629,491.24,
26-May-11,5.45210076,3.38,1.714415,491.24,
27-May-11,8.74172073,3.211,11.844508,491.38,
28-May-11,9.52463565,4.534597,11.645298,491.38,
29-May-11,5.413653,3.046,8.834,491.35,
30-May-11,4.92307472,3.046,6.553,491.32,
31-May-11,6.10167662,6.604169,9.86691,491.34,
01-Jun-11,6.10580805,5.929646,9.22865,491.32,
02-Jun-11,9.75221545,5.1563935,12.93316,491.4,
03-Jun-11,8.881458436,6.592742,13.617409,491.4,
04-Jun-11,9.50663174,6.1703024,12.363668,491.4,
05-Jun-11,10.2931215,16.155355,12.65,491.4,
06-Jun-11,7.23764367,12.22,12.25349,491.4,
07-Jun-11,7.59904037,8.133545,10.886125,491.35,
08-Jun-11,5.41605,8.051412,10.914088,491.35,
09-Jun-11,4.18515593,5.968039,10.932732,491.35,
10-Jun-11,5.68421847,6.635407,12.383533,491.4,
11-Jun-11,6.93697808,7.2749615,12.371721,491.4,
12-Jun-11,4.97815739,9.595009,9.801,491.35,
13-Jun-11,5.57479011,13.61,9.955619,491.35,
14-Jun-11,5.98299509,16.394295,3.9201512,491.24,
15-Jun-11,6.77412559,21.68027,3.8954175,491.24,
16-Jun-11,7.22875782,13.127555,2.857,491.15,
17-Jun-11,8.3073148,12.457308,2.857,491.15,
18-Jun-11,6.6936931,11.83851,2.857,491.15,
19-Jun-11,6.39268825,7.303334,6.666,491.28,
20-Jun-11,6.5158914,8.53,4.0659075,491.25,
21-Jun-11,3.9250681,6.945362,2.106,491.12,
22-Jun-11,5.57419997,3.270015,0.8106797,491.04,
23-Jun-11,4.60192879,2.2354662,0.8610617,491.04,
24-Jun-11,2.8841407,1.6155543,0.8929062,491.04,
25-Jun-11,3.380205304,1.366,0.89818764,491.04,
26-Jun-11,4.47652385,4.032386,0.858,491.04,
27-Jun-11,2.531820755,6.451,1.5502903,491.12,
28-Jun-11,4.81220619,6.2622647,23.329138,491.39,
29-Jun-11,4.39147265,6.5926857,17.235525,491.35,
30-Jun-11,4.04538552,6.360511,16.348454,491.33,
01-Jul-11,4.11667734,6.3210726,16.51433,491.33,
02-Jul-11,3.390871176,15.629881,5.5741086,491.29,
03-Jul-11,3.62291327,6.269915,7.349,491.29,
04-Jul-11,2.18497265,5.768,4.1034007,491.25,
05-Jul-11,2.28705537,3.5765173,4.1060452,491.25,
06-Jul-11,2.29563335,1.8695164,10.300991,491.31,
07-Jul-11,2.5877053,1.3130105,10.335703,491.31,
08-Jul-11,3.52799496,2.1100094,10.297692,491.31,
09-Jul-11,6.29500102,6.1692257,10.164446,491.31,
10-Jul-11,3.59667252,5.156317,10.29,491.31,
11-Jul-11,5.714714736,4.189,5.489128,491.27,
12-Jul-11,7.35644948,4.2273088,3.986646,491.25,
13-Jul-11,7.90040158,3.836,4.163775,491.25,
14-Jul-11,6.3935996,2.19,4.0964274,491.25,
15-Jul-11,6.2198543,1.2982558,4.0556593,491.25,
16-Jul-11,4.02160607,0.582,4.0342407,491.25,
17-Jul-11,4.6156131,0.081,3.915,491.25,
18-Jul-11,4.6743137,0.131,3.15,491.23,
19-Jul-11,10.77987099,1.7691911,1.3657018,491.19,
20-Jul-11,6.92844367,4.9600506,0.8713861,491.13,
21-Jul-11,3.569559237,4.8072042,0.91695917,491.13,
22-Jul-11,4.747740749,5.5127277,7.864081,491.29,
23-Jul-11,5.2919323,4.880349,5.951727,491.29,
24-Jul-11,5.1596849,4.161566,6.828,491.28,
25-Jul-11,7.89574585,4.011,3.9911425,491.25,
26-Jul-11,3.59097853,3.5235298,0.12,491.07,
27-Jul-11,5.44340063,4.3568873,10.492119,491.31,
28-Jul-11,6.10565826,4.268953,10.469227,491.31,
29-Jul-11,11.50423514,4.3807287,10.758864,491.31,
30-Jul-11,5.62039794,6.109639,10.42154,491.31,
31-Jul-11,4.2055301,5.5769258,8.81,491.31,
01-Aug-11,2.7593904,4.944,0.685,491.15,
02-Aug-11,2.39334363,4.2430863,0.178,491.12,
03-Aug-11,4.031895,9.531003,0.001,491.06,
04-Aug-11,4.4416869,9.412918,1.249,491.18,
05-Aug-11,4.31683494,9.347123,10.419349,491.31,
06-Aug-11,3.680615,6.204,4.073393,491.25,
07-Aug-11,3.00989366,7.650661,3.628,491.24,
08-Aug-11,3.88772987,4.75,0.379,491.13,
09-Aug-11,3.47721629,1.3289101,4.6547513,491.24,
10-Aug-11,3.6858426,0.211,14.804426,491.34,
11-Aug-11,2.77001944,0.14,16.76796,491.35,
12-Aug-11,1.71417427,0.669,2.88,491.23,
13-Aug-11,1.70161115,0.527,4.018611,491.25,
14-Aug-11,3.23784646,4.8497796,3.628,491.24,
15-Aug-11,4.9489,7.4,3.628,491.24,
16-Aug-11,5.79864177,12.44418,20.282814,491.4,
17-Aug-11,5.76075457,10.092816,16.774916,491.37,
18-Aug-11,7.4231338,4.670897,14.552596,491.33,
19-Aug-11,9.79241907,2.2801397,20.76117,491.4,
20-Aug-11,7.8400168,0.829,16.779951,491.37,
21-Aug-11,11.616875,3.966,19.77,491.4,
22-Aug-11,11.5284443,4.172,19.77,491.4,
