Daily River Authority trends for Gummanur from 01-Jan-1980 to 31-Dec-1985,,,,,
,,,,,
Dates,Last 10 Year Average (Flow in cumecs),Last Year (Flow in cumecs),Current Year (Flow in cumecs),Level (m),
22-Feb-83,3.28,0.5,0,491.27,
23-Feb-83,2,0.5,0,-,
24-Feb-83,1.88,0.4,0,-,
25-Feb-83,2.22,0.4,0,-,
26-Feb-83,1.18,0.4,0,-,
27-Feb-83,1.12,0.4,0,-,
28-Feb-83,0.9,0.6,0,-,
01-Mar-83,0.76,0.3,0,-,
02-Mar-83,0.56,0.2,0,-,
03-Mar-83,0.84,0.3,0,-,
04-Mar-83,0.76,0.2,0,-,
05-Mar-83,0.6,0.2,0,-,
06-Mar-83,0.54,0.3,0,-,
07-Mar-83,0.48,0.7,0,-,
08-Mar-83,0.38,0.3,0,-,
09-Mar-83,0.4,0.3,0,-,
10-Mar-83,0.28,0.3,0,-,
11-Mar-83,0.18,0.2,0,-,
12-Mar-83,0.34,0.3,0,-,
13-Mar-83,0.38,0.5,0,-,
14-Mar-83,0.48,0.6,0,-,
15-Mar-83,0.3,0.5,0,-,
16-Mar-83,0.28,0.4,0,-,
17-Mar-83,0.2,0.2,0,-,
18-Mar-83,0.18,0.2,0,-,
19-Mar-83,0.14,0.2,0,-,
20-Mar-83,0.12,0.2,0,-,
21-Mar-83,0.12,0.3,0,-,
22-Mar-83,0.12,0.2,0,-,
23-Mar-83,0.08,0.1,0,-,
24-Mar-83,0.1,0.1,0,-,
25-Mar-83,0.08,0.1,0,-,
26-Mar-83,0.32,1.3,0,-,
27-Mar-83,0.2,0.7,0,-,
28-Mar-83,0.2,0.7,0,-,
29-Mar-83,0.2,0.6,0,-,
30-Mar-83,0.08,0.2,0,-,
31-Mar-83,0.1,0.3,0,-,
01-Apr-83,0.06,0.1,0,-,
02-Apr-83,0.2,0.1,0,-,
03-Apr-83,0.08,0.1,0,-,
04-Apr-83,0.22,0.5,0,-,
05-Apr-83,0.08,0.1,0,-,
06-Apr-83,0.36,0.4,0,-,
07-Apr-83,0.2,0.1,0,-,
08-Apr-83,0.2,0.3,0,-,
09-Apr-83,0.24,0.4,0,-,
10-Apr-83,0.14,0.2,0,-,
11-Apr-83,0.12,0.2,0,-,
12-Apr-83,0.1,0.1,0,-,
13-Apr-83,0.06,0.1,0,-,
14-Apr-83,0.12,0.3,0,-,
15-Apr-83,0.06,0.1,0,-,
16-Apr-83,0.04,0,0,-,
17-Apr-83,0.18,0.5,0,-,
18-Apr-83,0.34,0.1,0,-,
19-Apr-83,0.24,0.1,0,-,
20-Apr-83,0.42,0.1,0,-,
21-Apr-83,0.18,0.2,0,-,
22-Apr-83,0.32,0.4,0,-,
23-Apr-83,0.26,0.3,0,-,
24-Apr-83,0.16,0.2,0,-,
25-Apr-83,0.16,0.1,0,-,
26-Apr-83,0.14,0.1,0,-,
27-Apr-83,0.14,0.1,0,-,
28-Apr-83,0.14,0,0,-,
29-Apr-83,0.14,0,0,-,
30-Apr-83,0.1,0,0,-,
01-May-83,0.1,0,0,-,
02-May-83,1.02,4,0,-,
03-May-83,4.18,19.2,0,-,
04-May-83,1.48,6.5,0,-,
05-May-83,0.62,1.6,0,-,
06-May-83,4.08,19.2,0,-,
07-May-83,1.74,4,0,-,
08-May-83,0.88,3,0,-,
09-May-83,0.78,2,0,-,
10-May-83,2.24,10,0,-,
11-May-83,1.56,3,2,491.41,
12-May-83,1.56,1.9,0.9,491.36,
13-May-83,1.92,1.6,1.3,491.38,
14-May-83,1.3,2.7,0.7,491.35,
15-May-83,1.06,2.7,0.6,491.32,
16-May-83,4.1,17.7,0,491.33,
17-May-83,1.7,6.1,0,491.33,
18-May-83,1.06,2.9,0,491.31,
19-May-83,1.02,3.2,0,491.31,
20-May-83,0.86,2.7,0,491.3,
21-May-83,0.7,1.9,0,491.31,
22-May-83,0.54,1.5,0,491.3,
23-May-83,0.5,1.7,0,491.3,
24-May-83,0.42,1.5,0,491.33,
25-May-83,0.28,1.1,0,491.45,
26-May-83,0.6,0.2,2.5,491.42,
27-May-83,0.36,0.2,1.4,491.38,
28-May-83,0.26,0.2,0.9,491.36,
29-May-83,5.36,2.1,3.1,491.43,
30-May-83,1.14,1.9,0.5,491.36,
31-May-83,2.84,3,0.7,491.34,
01-Jun-83,3.26,1,3.4,491.33,
02-Jun-83,1.86,0.7,2.8,491.31,
03-Jun-83,10.44,8.5,36,491.83,
04-Jun-83,2.82,2.2,7.5,491.44,
05-Jun-83,1.68,1.8,2.4,491.29,
06-Jun-83,3.94,0.9,14.7,491.61,
07-Jun-83,5.42,1.7,16.6,491.63,
08-Jun-83,13.7,2,57.3,491.94,
09-Jun-83,5.94,15.4,8.8,491.43,
10-Jun-83,4.7,9.1,7.2,491.39,
11-Jun-83,2.4,8,1.5,491.48,
12-Jun-83,5.86,4.9,21.7,491.68,
13-Jun-83,4.48,3.3,12.7,491.52,
14-Jun-83,3.64,2.1,10.3,491.39,
15-Jun-83,5.72,1.4,13.2,491.46,
16-Jun-83,4.4,1.1,10.9,491.44,
17-Jun-83,4.58,0.9,9,491.39,
18-Jun-83,3.42,1.3,6.4,491.36,
19-Jun-83,2.08,1.5,3.5,491.33,
20-Jun-83,2.12,1.4,4.4,491.35,
21-Jun-83,1.96,1.9,5.6,491.36,
22-Jun-83,1.46,1.7,3.3,491.31,
23-Jun-83,1.4,1.5,3,491.28,
24-Jun-83,1.86,1.5,2.6,491.27,
25-Jun-83,1.58,1.2,1.8,491.25,
26-Jun-83,1.56,1.1,2.4,491.29,
27-Jun-83,0.9,1.1,1.2,491.21,
28-Jun-83,0.78,1.1,1.1,491.19,
29-Jun-83,0.38,0.6,0.5,491.18,
30-Jun-83,0.42,0.4,0.6,491.17,
01-Jul-83,0.44,0.3,0.7,491.17,
02-Jul-83,0.3,0.2,0.5,491.16,
03-Jul-83,0.26,0.2,0.5,491.15,
04-Jul-83,0.24,0.3,0.3,491.13,
05-Jul-83,0.16,0,0.3,491.14,
06-Jul-83,0.12,0,0.1,491.1,
07-Jul-83,0.08,0,0.1,491.09,
08-Jul-83,0.06,0,0.1,491.09,
09-Jul-83,0.1,0,0.1,491.07,
10-Jul-83,0.06,0,0.1,491.06,
11-Jul-83,0.06,0,0.1,491.06,
12-Jul-83,0.06,0,0.1,491.05,
13-Jul-83,0.06,0,0.1,491.05,
14-Jul-83,0.06,0,0.1,491.05,
15-Jul-83,0.2,0,0.1,491.05,
16-Jul-83,0.06,0,0.1,491.05,
17-Jul-83,0.2,0,0.8,491.09,
18-Jul-83,0.06,0,0.1,491.07,
19-Jul-83,0.04,0,0.1,491.06,
20-Jul-83,0.04,0,0.1,491.07,
21-Jul-83,0.04,0,0.1,491.08,
22-Jul-83,0.2,0,0.2,491.08,
23-Jul-83,0.9,0,0.1,491.08,
24-Jul-83,5.4,0,0.3,491.13,
25-Jul-83,4.74,0,0.6,491.18,
26-Jul-83,5.36,0,0.5,491.17,
27-Jul-83,3.72,0,0.6,491.18,
28-Jul-83,2.7,0,0.4,491.15,
29-Jul-83,2.22,0,0.6,491.17,
30-Jul-83,1.74,0,0.4,491.15,
31-Jul-83,1.74,0,0.2,491.12,
01-Aug-83,1.54,0,0.3,491.14,
02-Aug-83,1.66,0,0.3,491.13,
03-Aug-83,1.76,0,0.2,491.13,
04-Aug-83,0.68,0,0.1,491.1,
05-Aug-83,1.4,0,1,491.21,
06-Aug-83,0.88,0,1.1,491.22,
07-Aug-83,1.62,1.6,1.1,491.21,
08-Aug-83,1.62,1,1.4,491.23,
09-Aug-83,1.24,0,1.1,491.21,
10-Aug-83,1.82,1.3,2.9,491.31,
11-Aug-83,1.26,0,2.2,491.27,
12-Aug-83,0.96,0,1.4,491.24,
13-Aug-83,0.42,0,1.4,491.23,
14-Aug-83,0.68,0,1,491.21,
15-Aug-83,0.76,0,1.1,491.21,
16-Aug-83,0.44,0,0.9,491.21,
17-Aug-83,0.68,1,0.8,491.2,
18-Aug-83,0.5,1.1,0.8,491.2,
19-Aug-83,0.58,1,0.6,491.18,
20-Aug-83,0.24,0,0.6,491.18,
21-Aug-83,0.42,0,0.8,491.19,
22-Aug-83,0.86,0,2.4,491.27,
23-Aug-83,0.92,0,2.8,491.31,
24-Aug-83,0.74,0,2.2,491.27,
25-Aug-83,0.54,0,2,491.25,
26-Aug-83,9.04,0,1.7,491.26,
27-Aug-83,21.94,0,1.4,491.25,
28-Aug-83,8.08,0,1.2,491.23,
29-Aug-83,10.32,0,2.5,491.27,
30-Aug-83,4.7,0,1.3,491.25,
31-Aug-83,3,0,0.8,491.21,
01-Sep-83,2.533333333,0,2.8,491.31,
02-Sep-83,2.066666667,0,4.3,491.36,
03-Sep-83,1.733333333,0,3.3,491.32,
04-Sep-83,6.15,0,2,491.28,
05-Sep-83,37.35,0,1.9,491.27,
06-Sep-83,24.18333333,0,1.7,491.26,
07-Sep-83,11.01666667,0,4.5,491.38,
08-Sep-83,35.1,0,15.5,491.57,
09-Sep-83,21.3,0,10.6,491.52,
10-Sep-83,18.95,0,21.5,491.71,
11-Sep-83,227.95,0,33.6,491.84,
12-Sep-83,74.51666667,0,34.8,491.85,
13-Sep-83,63.96666667,0,46.2,491.91,
14-Sep-83,31.35,3.6,22.2,491.69,
15-Sep-83,25.26666667,1.2,22.4,491.65,
16-Sep-83,31.13333333,1.1,16.6,491.56,
17-Sep-83,25.6,15.4,13,491.53,
18-Sep-83,28.36666667,19.4,11.2,491.49,
19-Sep-83,63.5,232,6.9,491.48,
20-Sep-83,32.3,27.8,5.9,491.46,
21-Sep-83,17.96666667,11,5.6,491.45,
22-Sep-83,25.76666667,7.7,4.5,491.44,
23-Sep-83,25.68333333,4,8.6,491.48,
24-Sep-83,21.66666667,8.2,5.6,491.47,
25-Sep-83,19.3,22.9,7,491.49,
26-Sep-83,15.93333333,16.8,6.5,491.49,
27-Sep-83,32.21666667,11,5.2,491.47,
28-Sep-83,21.05,7.1,4.2,491.46,
29-Sep-83,8.716666667,4.9,3.2,491.36,
30-Sep-83,13.53333333,4.7,2.5,491.35,
01-Oct-83,20.1,4.2,2.7,491.34,
02-Oct-83,22.16666667,4,2.5,491.33,
03-Oct-83,21.66666667,2.4,1.9,491.31,
04-Oct-83,16.26666667,1.8,1.5,491.3,
05-Oct-83,22.21666667,1.4,1.5,491.32,
06-Oct-83,37.38333333,1,1.6,491.32,
07-Oct-83,53.33333333,0.9,1,491.31,
08-Oct-83,42.21666667,3.4,1,491.3,
09-Oct-83,41.71666667,1.2,0.8,491.29,
10-Oct-83,78.56666667,1,1,491.31,
11-Oct-83,36.11666667,0.7,2.6,491.38,
12-Oct-83,23.33333333,0.6,1.3,491.32,
13-Oct-83,19.05,0.5,1.3,491.32,
14-Oct-83,14.66666667,0.5,0.7,491.31,
15-Oct-83,12.06666667,0.4,0.6,491.29,
16-Oct-83,9.033333333,0.2,1,491.32,
17-Oct-83,6.016666667,0.1,0.7,491.31,
18-Oct-83,14.63333333,12.4,11.7,491.59,
19-Oct-83,10.18333333,3,6.4,491.5,
20-Oct-83,7.3,1.6,4.9,491.47,
21-Oct-83,6.833333333,0.7,5.4,491.48,
22-Oct-83,5.35,0.6,3.5,491.43,
23-Oct-83,6.766666667,0.5,3,491.39,
24-Oct-83,9.733333333,4.9,2.1,491.39,
25-Oct-83,9.633333333,7.8,2.1,491.36,
26-Oct-83,8.3,3.7,2.1,491.36,
27-Oct-83,11.26666667,2.9,9.3,491.54,
28-Oct-83,13.15,4.2,5.6,491.46,
29-Oct-83,10.33333333,3.9,4.3,491.44,
30-Oct-83,14.51666667,2.8,4.7,491.44,
31-Oct-83,12.38333333,2.7,5.7,491.47,
01-Nov-83,45.98333333,2.8,4.8,491.45,
02-Nov-83,43.35,2.2,3.5,491.44,
03-Nov-83,23.88333333,3.4,2.7,491.39,
04-Nov-83,22.58333333,3.4,5,491.45,
05-Nov-83,25.68333333,5.7,5.1,491.47,
06-Nov-83,29.88333333,27.5,13,491.6,
07-Nov-83,23.56666667,8.8,4.3,491.47,
08-Nov-83,22.43333333,5.8,3.8,491.39,
09-Nov-83,16.61666667,4.2,2.1,491.37,
10-Nov-83,13.11666667,7.9,2.9,491.38,
11-Nov-83,10.61666667,5.9,2.3,491.37,
12-Nov-83,9.116666667,6.3,1.4,491.35,
13-Nov-83,8.3,6.3,1.5,491.34,
14-Nov-83,9.5,4.7,1.1,491.34,
15-Nov-83,9.183333333,4.4,1.1,491.34,
16-Nov-83,7.466666667,4,1,491.33,
17-Nov-83,7.1,3.7,1,491.33,
18-Nov-83,7.7,3.2,0.8,491.33,
19-Nov-83,34.3,3,0.8,491.33,
20-Nov-83,18.23333333,3,1,491.32,
21-Nov-83,17.13333333,2.8,0.7,491.33,
22-Nov-83,14.66666667,2.7,0.6,491.32,
23-Nov-83,12.5,2.3,0.6,491.32,
24-Nov-83,12.85,2.3,0.6,491.32,
25-Nov-83,10.88333333,2.2,0.5,491.33,
26-Nov-83,10.55,2.1,0.6,491.33,
27-Nov-83,12.63333333,1.9,1.2,491.33,
28-Nov-83,12.73333333,1.8,0.6,491.35,
29-Nov-83,9.4,1.7,0.5,491.33,
30-Nov-83,7.366666667,1.8,0.7,491.34,
01-Dec-83,13.01666667,0.8,0.5,491.32,
02-Dec-83,8.766666667,0.8,0.6,491.33,
03-Dec-83,7.166666667,0.8,0.6,491.33,
04-Dec-83,6.833333333,0.6,0.5,491.35,
05-Dec-83,6,0.7,0.7,491.35,
06-Dec-83,5.933333333,0.8,0.8,491.35,
07-Dec-83,5.25,0.8,0.8,491.35,
08-Dec-83,4.933333333,0.7,0.7,491.33,
09-Dec-83,4.333333333,0.7,0.4,491.34,
10-Dec-83,4.166666667,0.7,0.6,491.33,
11-Dec-83,3.533333333,0.5,0.3,491.33,
12-Dec-83,3.616666667,0.5,0.5,491.32,
13-Dec-83,3.716666667,0.5,0.7,491.37,
14-Dec-83,3.25,0.5,0.6,491.36,
15-Dec-83,3.116666667,0.5,0.6,491.36,
16-Dec-83,3.316666667,0.5,0.6,491.35,
17-Dec-83,2.916666667,0.4,0.6,491.34,
18-Dec-83,2.616666667,0.5,0.3,491.33,
19-Dec-83,2.85,0.6,0.6,491.35,
20-Dec-83,2.416666667,0.4,0.4,491.32,
21-Dec-83,2.3,0.4,0.4,491.32,
22-Dec-83,1.916666667,0.5,0.4,491.33,
23-Dec-83,2.033333333,0.5,0.5,491.34,
24-Dec-83,2.333333333,0.4,3,491.46,
25-Dec-83,2.433333333,0.4,4,491.49,
26-Dec-83,2.933333333,0.4,6.9,491.52,
27-Dec-83,2.55,0.3,4.6,491.5,
28-Dec-83,2.716666667,0.3,4.5,491.49,
29-Dec-83,2.583333333,0.3,3.9,491.48,
30-Dec-83,2.533333333,0.3,3.8,491.48,
31-Dec-83,2.283333333,0.3,3.1,491.48,57.3
01-Jan-84,2.166666667,0.3,3,491.46,
02-Jan-84,1.983333333,0.4,2.5,491.46,
03-Jan-84,1.883333333,0.3,2.8,491.45,
04-Jan-84,1.85,0.2,2.2,491.44,
05-Jan-84,1.783333333,0.2,2.2,491.44,
06-Jan-84,1.7,0.2,1.9,491.43,
07-Jan-84,1.683333333,0.1,1.9,491.42,
08-Jan-84,1.433333333,0.1,1.4,491.41,
09-Jan-84,1.416666667,0.1,1.3,491.4,
10-Jan-84,1.35,0.1,1.3,491.39,
11-Jan-84,1.233333333,0.1,0.8,491.37,
12-Jan-84,1.216666667,0.1,0.8,491.38,
13-Jan-84,1.3,0.9,0.8,491.38,
14-Jan-84,1.283333333,0.9,0.7,491.38,
15-Jan-84,1.233333333,0.8,1,491.39,
16-Jan-84,1.233333333,0.7,1.2,491.4,
17-Jan-84,1.15,0.7,1.1,491.39,
18-Jan-84,1.066666667,0.4,0.9,491.38,
19-Jan-84,0.916666667,0.4,0.8,491.38,
20-Jan-84,0.916666667,0.4,0.7,491.38,
21-Jan-84,0.9,0.4,0.7,491.37,
22-Jan-84,0.916666667,0.4,0.7,491.37,
23-Jan-84,0.833333333,0.3,0.5,491.36,
24-Jan-84,0.95,0.4,0.4,491.35,
25-Jan-84,0.783333333,0.4,0.3,491.35,
26-Jan-84,0.683333333,0.4,0.4,491.35,
27-Jan-84,0.683333333,0.4,0.3,491.33,
28-Jan-84,0.683333333,0.3,0.3,491.32,
29-Jan-84,0.666666667,0.3,0.3,491.32,
30-Jan-84,0.616666667,0.3,0.4,491.33,
31-Jan-84,0.6,0.4,0.4,491.33,
01-Feb-84,0.416666667,0,0.3,491.33,
02-Feb-84,0.4,0,0.3,491.33,
03-Feb-84,0.366666667,0,0.2,491.32,
04-Feb-84,0.416666667,0,0.2,491.31,
05-Feb-84,0.383333333,0,0.2,491.31,
06-Feb-84,0.4,0,0.2,491.33,
07-Feb-84,0.383333333,0,0.2,491.34,
08-Feb-84,0.383333333,0,0.4,491.35,
09-Feb-84,0.383333333,0,0.3,491.35,
10-Feb-84,0.416666667,0,0.3,491.35,
11-Feb-84,0.35,0,0.3,491.33,
12-Feb-84,0.35,0,0.3,491.33,
13-Feb-84,0.35,0,0.2,491.32,
14-Feb-84,0.5,0,1.2,491.39,
15-Feb-84,0.533333333,0,1.1,491.38,
16-Feb-84,0.566666667,0,1.1,491.38,
17-Feb-84,0.866666667,0,1.9,491.42,
18-Feb-84,0.733333333,0,1.5,491.4,
19-Feb-84,0.566666667,0,1,491.39,
20-Feb-84,0.816666667,0,1.2,491.38,
21-Feb-84,2.2,0,1,491.37,
22-Feb-84,2.916666667,0,1.1,491.37,
23-Feb-84,1.8,0,0.8,491.37,
24-Feb-84,1.666666667,0,0.6,491.37,
25-Feb-84,1.933333333,0,0.5,491.35,
26-Feb-84,1.033333333,0,0.3,491.33,
27-Feb-84,1.016666667,0,0.5,491.33,
28-Feb-84,0.766666667,0,0.1,491.31,
29-Feb-84,0.766666667,0,0.1,491.29,
01-Mar-84,0.666666667,0,0.2,491.31,
02-Mar-84,0.483333333,0,0.1,491.29,
03-Mar-84,0.716666667,0,0.1,491.29,
04-Mar-84,0.65,0,0.1,491.28,
05-Mar-84,0.533333333,0,0.2,491.33,
06-Mar-84,0.8,0,2.1,491.43,
07-Mar-84,1.116666667,0,4.3,491.49,
08-Mar-84,0.8,0,2.9,491.46,
09-Mar-84,1.716666667,0,8.3,491.55,
10-Mar-84,1.05,0,4.9,491.51,
11-Mar-84,0.55,0,2.4,491.44,
12-Mar-84,0.666666667,0,2.3,491.43,
13-Mar-84,0.483333333,0,1,491.39,
14-Mar-84,1.166666667,0,4.6,491.47,
15-Mar-84,0.45,0,1.2,491.4,
16-Mar-84,0.466666667,0,1.4,491.39,
17-Mar-84,0.366666667,0,1.2,491.38,
18-Mar-84,0.283333333,0,0.8,491.38,
19-Mar-84,0.25,0,0.8,491.36,
20-Mar-84,0.183333333,0,0.5,491.35,
21-Mar-84,0.15,0,0.3,491.33,
22-Mar-84,0.133333333,0,0.2,491.32,
23-Mar-84,0.1,0,0.2,491.33,
24-Mar-84,0.116666667,0,0.2,491.32,
25-Mar-84,0.1,0,0.2,491.31,
26-Mar-84,0.3,0,0.2,491.3,
27-Mar-84,0.183333333,0,0.1,491.29,
28-Mar-84,0.183333333,0,0.1,491.28,
29-Mar-84,0.183333333,0,0.1,491.27,
30-Mar-84,0.083333333,0,0.1,491.27,
31-Mar-84,0.1,0,0.1,491.26,
01-Apr-84,0.066666667,0,0.1,491.26,
02-Apr-84,0.183333333,0,0.1,491.25,
03-Apr-84,0.083333333,0,0.1,491.26,
04-Apr-84,0.183333333,0,0,491.25,
05-Apr-84,0.066666667,0,0,491.26,
06-Apr-84,0.3,0,0,491.26,
07-Apr-84,0.166666667,0,0,491.27,
08-Apr-84,0.166666667,0,0,491.26,
09-Apr-84,0.2,0,0,491.27,
10-Apr-84,0.133333333,0,0.1,491.28,
11-Apr-84,0.133333333,0,0.2,491.31,
12-Apr-84,0.1,0,0.1,491.29,
13-Apr-84,0.066666667,0,0.1,491.28,
14-Apr-84,0.1,0,0,491.26,
15-Apr-84,0.05,0,0,491.26,
16-Apr-84,0.05,0,0.1,491.26,
17-Apr-84,0.166666667,0,0.1,491.29,
18-Apr-84,0.3,0,0.1,491.28,
19-Apr-84,0.216666667,0,0.1,491.28,
20-Apr-84,0.35,0,0,491.26,
21-Apr-84,0.15,0,0,491.26,
22-Apr-84,0.266666667,0,0,491.25,
23-Apr-84,0.233333333,0,0.1,491.26,
24-Apr-84,0.15,0,0.1,491.26,
25-Apr-84,0.133333333,0,0,491.25,
26-Apr-84,0.116666667,0,0,491.25,
27-Apr-84,0.116666667,0,0,491.25,
28-Apr-84,0.116666667,0,0,491.25,
29-Apr-84,0.133333333,0,0.1,491.28,
30-Apr-84,0.083333333,0,0,491.26,
01-May-84,0.083333333,0,0,491.26,
02-May-84,0.85,0,0,491.25,
03-May-84,3.483333333,0,0,491.25,
04-May-84,1.233333333,0,0,491.25,
05-May-84,0.516666667,0,0,491.25,
06-May-84,3.4,0,0,491.25,
07-May-84,1.45,0,0,491.23,
08-May-84,0.733333333,0,0,491.24,
09-May-84,0.65,0,0,491.24,
10-May-84,1.866666667,0,0,491.24,
11-May-84,1.3,2,0,491.25,
12-May-84,1.3,0.9,0,491.25,
13-May-84,1.6,1.3,0,491.24,
14-May-84,1.083333333,0.7,0,491.24,
15-May-84,0.883333333,0.6,0,491.28,
16-May-84,3.416666667,0,0,491.26,
17-May-84,1.416666667,0,0,491.25,
18-May-84,0.883333333,0,0,491.25,
19-May-84,0.85,0,0,491.25,
20-May-84,0.716666667,0,0,491.24,
21-May-84,0.583333333,0,0,491.24,
22-May-84,0.6,0,0.9,491.37,
23-May-84,0.716666667,0,1.8,491.41,
24-May-84,0.6,0,1.5,491.4,
25-May-84,0.433333333,0,1.2,491.37,
26-May-84,0.633333333,2.5,0.8,491.35,
27-May-84,0.366666667,1.4,0.4,491.34,
28-May-84,0.233333333,0.9,0.1,491.29,
29-May-84,4.466666667,3.1,0,491.26,
30-May-84,0.966666667,0.5,0.1,491.27,
31-May-84,2.383333333,0.7,0.1,491.25,
01-Jun-84,2.716666667,3.4,0,491.25,
02-Jun-84,1.55,2.8,0,491.24,
03-Jun-84,8.7,36,0,491.23,
04-Jun-84,2.35,7.5,0,491.23,
05-Jun-84,1.4,2.4,0,491.24,
06-Jun-84,3.283333333,14.7,0,491.24,
07-Jun-84,4.516666667,16.6,0,491.23,
08-Jun-84,11.41666667,57.3,0,491.22,
09-Jun-84,4.95,8.8,0,491.21,
10-Jun-84,3.916666667,7.2,0,491.21,
11-Jun-84,2,1.5,0,491.2,
12-Jun-84,4.883333333,21.7,0,491.2,
13-Jun-84,3.733333333,12.7,0,491.2,
14-Jun-84,3.033333333,10.3,0,491.2,
15-Jun-84,4.766666667,13.2,0,491.2,
16-Jun-84,3.666666667,10.9,0,491.2,
17-Jun-84,3.816666667,9,0,491.19,
18-Jun-84,2.85,6.4,0,491.19,
19-Jun-84,1.733333333,3.5,0,491.19,
20-Jun-84,1.766666667,4.4,0,491.19,
21-Jun-84,1.633333333,5.6,0,491.19,
22-Jun-84,1.216666667,3.3,0,491.18,
23-Jun-84,1.166666667,3,0,491.19,
24-Jun-84,1.55,2.6,0,491.19,
25-Jun-84,1.316666667,1.8,0,491.19,
26-Jun-84,1.3,2.4,0,491.17,
27-Jun-84,0.75,1.2,0,491.17,
28-Jun-84,0.65,1.1,0,491.18,
29-Jun-84,0.316666667,0.5,0,491.17,
30-Jun-84,0.35,0.6,0,491.19,
01-Jul-84,0.366666667,0.7,0,491.18,
02-Jul-84,0.25,0.5,0,491.19,
03-Jul-84,0.216666667,0.5,0,491.19,
04-Jul-84,0.2,0.3,0,491.19,
05-Jul-84,0.133333333,0.3,0,491.18,
06-Jul-84,0.1,0.1,0,491.17,
07-Jul-84,0.066666667,0.1,0,491.17,
08-Jul-84,0.05,0.1,0,491.17,
09-Jul-84,0.083333333,0.1,0,491.18,
10-Jul-84,0.05,0.1,0,491.17,
11-Jul-84,0.05,0.1,0,491.18,
12-Jul-84,0.05,0.1,0,491.19,
13-Jul-84,0.05,0.1,0,491.2,
14-Jul-84,0.05,0.1,0,491.2,
15-Jul-84,0.166666667,0.1,0,491.2,
16-Jul-84,0.05,0.1,0,491.2,
17-Jul-84,0.283333333,0.8,0.7,491.37,
18-Jul-84,0.2,0.1,0.9,491.38,
19-Jul-84,0.2,0.1,1,491.38,
20-Jul-84,0.116666667,0.1,0.5,491.36,
21-Jul-84,0.3,0.1,1.6,491.45,
22-Jul-84,0.533333333,0.2,2.2,491.43,
23-Jul-84,1.166666667,0.1,2.5,491.49,
24-Jul-84,5.133333333,0.3,3.8,491.44,
25-Jul-84,4.416666667,0.6,2.8,491.44,
26-Jul-84,4.783333333,0.5,1.9,491.41,
27-Jul-84,3.4,0.6,1.8,491.41,
28-Jul-84,2.45,0.4,1.2,491.38,
29-Jul-84,2.016666667,0.6,1,491.37,
30-Jul-84,1.866666667,0.4,2.5,491.46,
31-Jul-84,1.75,0.2,1.8,491.44,
01-Aug-84,1.5,0.3,1.3,491.43,
02-Aug-84,1.5,0.3,0.7,491.38,
03-Aug-84,1.75,0.2,1.7,491.4,
04-Aug-84,0.8,0.1,1.4,491.39,
05-Aug-84,1.316666667,1,0.9,491.37,
06-Aug-84,0.9,1.1,1,491.38,
07-Aug-84,1.533333333,1.1,1.1,491.37,
08-Aug-84,1.45,1.4,0.6,491.32,
09-Aug-84,1.1,1.1,0.4,491.31,
10-Aug-84,1.55,2.9,0.2,491.27,
11-Aug-84,1.066666667,2.2,0.1,491.27,
12-Aug-84,0.816666667,1.4,0.1,491.26,
13-Aug-84,0.35,1.4,0,491.23,
14-Aug-84,0.566666667,1,0,491.24,
15-Aug-84,0.633333333,1.1,0,491.23,
16-Aug-84,0.383333333,0.9,0.1,491.27,
17-Aug-84,0.566666667,0.8,0,491.24,
18-Aug-84,0.416666667,0.8,0,491.24,
19-Aug-84,0.483333333,0.6,0,491.23,
20-Aug-84,0.2,0.6,0,491.22,
21-Aug-84,0.35,0.8,0,491.23,
22-Aug-84,0.716666667,2.4,0,491.26,
23-Aug-84,0.766666667,2.8,0,491.27,
24-Aug-84,0.616666667,2.2,0,491.25,
25-Aug-84,0.45,2,0,491.26,
26-Aug-84,7.533333333,1.7,0,491.25,
27-Aug-84,18.28333333,1.4,0,491.24,
28-Aug-84,6.733333333,1.2,0,491.23,
29-Aug-84,8.6,2.5,0,491.22,
30-Aug-84,3.916666667,1.3,0,491.22,
31-Aug-84,2.5,0.8,0,491.21,
01-Sep-84,2.171428571,2.8,0,491.21,
02-Sep-84,1.771428571,4.3,0,491.21,
03-Sep-84,1.485714286,3.3,0,491.21,
04-Sep-84,5.271428571,2,0,491.21,
05-Sep-84,32.01428571,1.9,0,491.21,
06-Sep-84,20.72857143,1.7,0,491.2,
07-Sep-84,9.442857143,4.5,0,491.2,
08-Sep-84,30.08571429,15.5,0,491.2,
09-Sep-84,18.25714286,10.6,0,491.2,
10-Sep-84,16.24285714,21.5,0,491.19,
11-Sep-84,195.3857143,33.6,0,491.19,
12-Sep-84,63.87142857,34.8,0,491.19,
13-Sep-84,54.82857143,46.2,0,491.19,
14-Sep-84,26.87142857,22.2,0,491.19,
15-Sep-84,21.65714286,22.4,0,491.23,
16-Sep-84,26.68571429,16.6,0,491.24,
17-Sep-84,21.94285714,13,0,491.24,
18-Sep-84,24.48571429,11.2,1.2,491.4,
19-Sep-84,59.34285714,6.9,34.4,491.9,
20-Sep-84,27.98571429,5.9,2.1,491.4,
21-Sep-84,15.7,5.6,2.1,491.4,
22-Sep-84,22.22857143,4.5,1,491.35,
23-Sep-84,22.18571429,8.6,1.2,491.38,
24-Sep-84,18.65714286,5.6,0.6,491.31,
25-Sep-84,24.8,7,57.8,492.06,
